Day Week Ends On,Sort County x Week,County,Count Confirmed Cases Suppressed if 1-4,Count Probable Cases Suppressed if 1-4,Count Hospitalized Cases Suppressed if 1-4,Count Deceased Cases Suppressed if 1-4
6/13/2020 12:00:00 AM,2568,Lancaster,47,<5,<5,<5
6/20/2020 12:00:00 AM,2569,Lancaster,77,<5,<5,<5
6/27/2020 12:00:00 AM,2570,Lancaster,82,7,<5,<5
7/4/2020 12:00:00 AM,2571,Lancaster,127,6,5,<5
7/11/2020 12:00:00 AM,2572,Lancaster,100,<5,5,<5
7/18/2020 12:00:00 AM,2573,Lancaster,103,<5,6,<5
7/25/2020 12:00:00 AM,2574,Lancaster,148,<5,9,<5
8/1/2020 12:00:00 AM,2575,Lancaster,141,6,5,<5
8/8/2020 12:00:00 AM,2576,Lancaster,143,10,10,5
8/15/2020 12:00:00 AM,2577,Lancaster,171,5,<5,<5
8/22/2020 12:00:00 AM,2578,Lancaster,158,7,12,8
8/29/2020 12:00:00 AM,2579,Lancaster,102,7,6,<5
9/5/2020 12:00:00 AM,2580,Lancaster,128,7,8,<5
9/12/2020 12:00:00 AM,2581,Lancaster,122,11,10,<5
9/19/2020 12:00:00 AM,2582,Lancaster,117,16,10,<5
9/26/2020 12:00:00 AM,2583,Lancaster,78,11,7,<5
10/3/2020 12:00:00 AM,2584,Lancaster,82,<5,6,5
10/10/2020 12:00:00 AM,2585,Lancaster,74,8,<5,<5
10/17/2020 12:00:00 AM,2586,Lancaster,97,7,5,<5
10/24/2020 12:00:00 AM,2587,Lancaster,100,13,5,<5
10/31/2020 12:00:00 AM,2588,Lancaster,112,14,<5,
11/7/2020 12:00:00 AM,2589,Lancaster,143,16,11,<5
11/14/2020 12:00:00 AM,2590,Lancaster,210,23,<5,<5
11/21/2020 12:00:00 AM,2591,Lancaster,235,25,8,
11/28/2020 12:00:00 AM,2592,Lancaster,221,15,9,<5
12/5/2020 12:00:00 AM,2593,Lancaster,222,48,9,<5
12/12/2020 12:00:00 AM,2594,Lancaster,370,55,13,<5
12/19/2020 12:00:00 AM,2595,Lancaster,418,69,8,7
12/26/2020 12:00:00 AM,2596,Lancaster,413,62,12,8
1/2/2021 12:00:00 AM,2597,Lancaster,480,110,16,7
1/9/2021 12:00:00 AM,2598,Lancaster,600,160,14,7
1/16/2021 12:00:00 AM,2599,Lancaster,579,165,18,5
1/23/2021 12:00:00 AM,2600,Lancaster,454,147,14,9
1/30/2021 12:00:00 AM,2601,Lancaster,407,154,6,9
2/6/2021 12:00:00 AM,2602,Lancaster,293,119,16,5
2/13/2021 12:00:00 AM,2603,Lancaster,282,87,12,7
2/20/2021 12:00:00 AM,2604,Lancaster,126,90,10,9
2/27/2021 12:00:00 AM,2605,Lancaster,120,51,5,<5
3/6/2021 12:00:00 AM,2606,Lancaster,81,65,5,<5
3/13/2021 12:00:00 AM,2607,Lancaster,61,66,7,<5
3/20/2021 12:00:00 AM,2608,Lancaster,40,52,<5,<5
3/27/2021 12:00:00 AM,2609,Lancaster,59,45,5,<5
4/3/2021 12:00:00 AM,2610,Lancaster,71,52,5,<5
4/10/2021 12:00:00 AM,2611,Lancaster,58,34,<5,<5
4/17/2021 12:00:00 AM,2612,Lancaster,82,66,<5,
4/24/2021 12:00:00 AM,2613,Lancaster,64,35,6,<5
5/1/2021 12:00:00 AM,2614,Lancaster,50,31,<5,
5/8/2021 12:00:00 AM,2615,Lancaster,46,29,<5,<5
5/15/2021 12:00:00 AM,2616,Lancaster,36,20,<5,
5/22/2021 12:00:00 AM,2617,Lancaster,26,17,<5,
5/29/2021 12:00:00 AM,2618,Lancaster,44,19,<5,<5
6/5/2021 12:00:00 AM,2619,Lancaster,14,9,<5,
6/12/2021 12:00:00 AM,2620,Lancaster,21,11,<5,<5
6/19/2021 12:00:00 AM,2621,Lancaster,17,11,<5,<5
6/26/2021 12:00:00 AM,2622,Lancaster,14,16,<5,<5
7/3/2021 12:00:00 AM,2623,Lancaster,20,8,<5,
7/10/2021 12:00:00 AM,2624,Lancaster,23,14,<5,<5
7/17/2021 12:00:00 AM,2625,Lancaster,33,20,<5,
7/24/2021 12:00:00 AM,2626,Lancaster,70,55,5,<5
7/31/2021 12:00:00 AM,2627,Lancaster,110,58,<5,
8/7/2021 12:00:00 AM,2628,Lancaster,174,66,<5,<5
8/14/2021 12:00:00 AM,2629,Lancaster,231,69,<5,<5
8/21/2021 12:00:00 AM,2630,Lancaster,357,98,7,<5
8/28/2021 12:00:00 AM,2631,Lancaster,466,113,9,<5
9/4/2021 12:00:00 AM,2632,Lancaster,543,120,9,5
9/11/2021 12:00:00 AM,2633,Lancaster,383,153,14,7
9/18/2021 12:00:00 AM,2634,Lancaster,409,91,11,<5
9/25/2021 12:00:00 AM,2635,Lancaster,307,70,10,6
10/2/2021 12:00:00 AM,2636,Lancaster,240,71,6,5
10/9/2021 12:00:00 AM,2637,Lancaster,192,78,14,10
10/16/2021 12:00:00 AM,2638,Lancaster,149,45,7,<5
10/23/2021 12:00:00 AM,2639,Lancaster,111,44,5,5
10/30/2021 12:00:00 AM,2640,Lancaster,85,46,<5,<5
11/6/2021 12:00:00 AM,2641,Lancaster,62,36,<5,<5
11/13/2021 12:00:00 AM,2642,Lancaster,67,35,<5,<5
11/20/2021 12:00:00 AM,2643,Lancaster,91,51,5,<5
11/27/2021 12:00:00 AM,2644,Lancaster,100,37,<5,<5
12/4/2021 12:00:00 AM,2645,Lancaster,134,70,10,<5
12/11/2021 12:00:00 AM,2646,Lancaster,143,56,9,<5
12/18/2021 12:00:00 AM,2647,Lancaster,143,42,<5,6
3/28/2020 12:00:00 AM,2648,Laurens,<5,<5,<5,
4/4/2020 12:00:00 AM,2649,Laurens,<5,<5,<5,
4/11/2020 12:00:00 AM,2650,Laurens,6,<5,<5,<5
4/18/2020 12:00:00 AM,2651,Laurens,7,<5,<5,
4/25/2020 12:00:00 AM,2652,Laurens,8,<5,<5,
5/2/2020 12:00:00 AM,2653,Laurens,12,<5,<5,<5
5/9/2020 12:00:00 AM,2654,Laurens,6,<5,<5,
5/16/2020 12:00:00 AM,2655,Laurens,13,<5,<5,<5
5/23/2020 12:00:00 AM,2656,Laurens,<5,<5,<5,
5/30/2020 12:00:00 AM,2657,Laurens,9,<5,<5,<5
6/6/2020 12:00:00 AM,2658,Laurens,21,<5,<5,
6/13/2020 12:00:00 AM,2659,Laurens,52,<5,<5,
6/20/2020 12:00:00 AM,2660,Laurens,96,<5,7,
6/27/2020 12:00:00 AM,2661,Laurens,163,<5,15,<5
7/4/2020 12:00:00 AM,2662,Laurens,179,<5,9,<5
7/11/2020 12:00:00 AM,2663,Laurens,161,<5,7,<5
7/18/2020 12:00:00 AM,2664,Laurens,174,<5,10,7
7/25/2020 12:00:00 AM,2665,Laurens,189,<5,9,10
8/1/2020 12:00:00 AM,2666,Laurens,113,<5,<5,7
8/8/2020 12:00:00 AM,2667,Laurens,114,<5,5,9
8/15/2020 12:00:00 AM,2668,Laurens,47,<5,<5,<5
8/22/2020 12:00:00 AM,2669,Laurens,39,<5,<5,<5
8/29/2020 12:00:00 AM,2670,Laurens,59,<5,<5,<5
9/5/2020 12:00:00 AM,2671,Laurens,49,<5,<5,
9/12/2020 12:00:00 AM,2672,Laurens,23,<5,<5,
9/19/2020 12:00:00 AM,2673,Laurens,45,<5,<5,<5
9/26/2020 12:00:00 AM,2674,Laurens,59,<5,<5,
10/3/2020 12:00:00 AM,2675,Laurens,46,5,<5,<5
10/10/2020 12:00:00 AM,2676,Laurens,51,20,<5,<5
10/17/2020 12:00:00 AM,2677,Laurens,71,5,<5,<5
10/24/2020 12:00:00 AM,2678,Laurens,50,<5,5,<5
10/31/2020 12:00:00 AM,2679,Laurens,66,<5,<5,<5
11/7/2020 12:00:00 AM,2680,Laurens,96,<5,5,<5
11/14/2020 12:00:00 AM,2681,Laurens,139,9,5,<5
11/21/2020 12:00:00 AM,2682,Laurens,143,8,<5,
11/28/2020 12:00:00 AM,2683,Laurens,130,<5,5,
12/5/2020 12:00:00 AM,2684,Laurens,200,5,9,5
12/12/2020 12:00:00 AM,2685,Laurens,216,10,7,
12/19/2020 12:00:00 AM,2686,Laurens,241,19,5,6
12/26/2020 12:00:00 AM,2687,Laurens,342,35,14,5
1/2/2021 12:00:00 AM,2688,Laurens,321,33,11,9
1/9/2021 12:00:00 AM,2689,Laurens,478,45,20,19
1/16/2021 12:00:00 AM,2690,Laurens,414,65,13,6
1/23/2021 12:00:00 AM,2691,Laurens,400,39,17,13
1/30/2021 12:00:00 AM,2692,Laurens,264,90,15,12
2/6/2021 12:00:00 AM,2693,Laurens,182,71,8,9
2/13/2021 12:00:00 AM,2694,Laurens,165,39,7,<5
2/20/2021 12:00:00 AM,2695,Laurens,93,37,<5,<5
2/27/2021 12:00:00 AM,2696,Laurens,59,36,<5,<5
3/6/2021 12:00:00 AM,2697,Laurens,36,24,<5,<5
3/13/2021 12:00:00 AM,2698,Laurens,36,24,<5,<5
3/20/2021 12:00:00 AM,2699,Laurens,76,20,<5,<5
3/27/2021 12:00:00 AM,2700,Laurens,68,30,<5,
4/3/2021 12:00:00 AM,2701,Laurens,94,51,<5,<5
4/10/2021 12:00:00 AM,2702,Laurens,82,20,<5,<5
4/17/2021 12:00:00 AM,2703,Laurens,63,28,<5,<5
4/24/2021 12:00:00 AM,2704,Laurens,70,54,<5,
5/1/2021 12:00:00 AM,2705,Laurens,75,36,5,<5
5/8/2021 12:00:00 AM,2706,Laurens,36,15,5,<5
5/15/2021 12:00:00 AM,2707,Laurens,29,27,<5,<5
5/22/2021 12:00:00 AM,2708,Laurens,18,13,<5,<5
5/29/2021 12:00:00 AM,2709,Laurens,17,16,<5,
6/5/2021 12:00:00 AM,2710,Laurens,11,9,<5,
6/12/2021 12:00:00 AM,2711,Laurens,12,<5,<5,<5
6/19/2021 12:00:00 AM,2712,Laurens,<5,<5,<5,
6/26/2021 12:00:00 AM,2713,Laurens,<5,<5,<5,
7/3/2021 12:00:00 AM,2714,Laurens,<5,5,<5,
7/10/2021 12:00:00 AM,2715,Laurens,12,7,<5,
7/17/2021 12:00:00 AM,2716,Laurens,16,12,<5,
7/24/2021 12:00:00 AM,2717,Laurens,26,12,<5,
7/31/2021 12:00:00 AM,2718,Laurens,40,25,<5,
8/7/2021 12:00:00 AM,2719,Laurens,90,11,<5,
8/14/2021 12:00:00 AM,2720,Laurens,180,22,10,<5
8/21/2021 12:00:00 AM,2721,Laurens,189,32,6,<5
8/28/2021 12:00:00 AM,2722,Laurens,304,128,<5,<5
9/4/2021 12:00:00 AM,2723,Laurens,480,191,5,6
9/11/2021 12:00:00 AM,2724,Laurens,635,106,17,<5
9/18/2021 12:00:00 AM,2725,Laurens,430,83,9,7
9/25/2021 12:00:00 AM,2726,Laurens,327,74,10,12
10/2/2021 12:00:00 AM,2727,Laurens,229,70,15,<5
10/9/2021 12:00:00 AM,2728,Laurens,147,42,<5,10
10/16/2021 12:00:00 AM,2729,Laurens,116,30,7,6
10/23/2021 12:00:00 AM,2730,Laurens,70,25,5,6
10/30/2021 12:00:00 AM,2731,Laurens,61,14,<5,<5
11/6/2021 12:00:00 AM,2732,Laurens,40,18,<5,<5
11/13/2021 12:00:00 AM,2733,Laurens,34,22,<5,<5
11/20/2021 12:00:00 AM,2734,Laurens,28,11,<5,<5
11/27/2021 12:00:00 AM,2735,Laurens,42,13,<5,<5
12/4/2021 12:00:00 AM,2736,Laurens,67,38,<5,<5
12/11/2021 12:00:00 AM,2737,Laurens,85,28,7,<5
12/18/2021 12:00:00 AM,2738,Laurens,71,48,<5,<5
3/21/2020 12:00:00 AM,2739,Lee,<5,<5,<5,
3/28/2020 12:00:00 AM,2740,Lee,<5,<5,<5,
4/4/2020 12:00:00 AM,2741,Lee,15,<5,6,<5
4/11/2020 12:00:00 AM,2742,Lee,12,<5,5,<5
4/18/2020 12:00:00 AM,2743,Lee,11,<5,<5,<5
4/25/2020 12:00:00 AM,2744,Lee,9,<5,<5,<5
5/2/2020 12:00:00 AM,2745,Lee,16,<5,<5,<5
5/9/2020 12:00:00 AM,2746,Lee,37,<5,<5,<5
5/16/2020 12:00:00 AM,2747,Lee,60,<5,8,<5
5/23/2020 12:00:00 AM,2748,Lee,28,<5,8,<5
5/30/2020 12:00:00 AM,2749,Lee,28,<5,<5,<5
6/6/2020 12:00:00 AM,2750,Lee,13,<5,<5,<5
6/13/2020 12:00:00 AM,2751,Lee,9,<5,<5,<5
6/20/2020 12:00:00 AM,2752,Lee,17,<5,<5,<5
6/27/2020 12:00:00 AM,2753,Lee,25,<5,<5,<5
7/4/2020 12:00:00 AM,2754,Lee,33,<5,<5,
7/11/2020 12:00:00 AM,2755,Lee,26,<5,<5,<5
7/18/2020 12:00:00 AM,2756,Lee,43,<5,<5,<5
7/25/2020 12:00:00 AM,2757,Lee,53,<5,<5,<5
8/1/2020 12:00:00 AM,2758,Lee,76,<5,6,<5
8/8/2020 12:00:00 AM,2759,Lee,33,<5,<5,<5
8/15/2020 12:00:00 AM,2760,Lee,26,<5,<5,<5
8/22/2020 12:00:00 AM,2761,Lee,20,<5,<5,
8/29/2020 12:00:00 AM,2762,Lee,28,<5,<5,<5
9/5/2020 12:00:00 AM,2763,Lee,24,<5,<5,
9/12/2020 12:00:00 AM,2764,Lee,12,<5,<5,<5
9/19/2020 12:00:00 AM,2765,Lee,13,<5,<5,
9/26/2020 12:00:00 AM,2766,Lee,21,<5,<5,<5
10/3/2020 12:00:00 AM,2767,Lee,8,<5,<5,
10/10/2020 12:00:00 AM,2768,Lee,15,7,<5,
10/17/2020 12:00:00 AM,2769,Lee,13,10,<5,<5
10/24/2020 12:00:00 AM,2770,Lee,13,<5,<5,
10/31/2020 12:00:00 AM,2771,Lee,13,<5,<5,
11/7/2020 12:00:00 AM,2772,Lee,19,11,<5,
11/14/2020 12:00:00 AM,2773,Lee,16,<5,<5,
11/21/2020 12:00:00 AM,2774,Lee,16,<5,<5,<5
11/28/2020 12:00:00 AM,2775,Lee,13,<5,<5,<5
12/5/2020 12:00:00 AM,2776,Lee,27,<5,<5,<5
12/12/2020 12:00:00 AM,2777,Lee,71,12,<5,
12/19/2020 12:00:00 AM,2778,Lee,79,14,<5,<5
12/26/2020 12:00:00 AM,2779,Lee,75,5,<5,
1/2/2021 12:00:00 AM,2780,Lee,71,12,7,<5
1/9/2021 12:00:00 AM,2781,Lee,97,13,<5,<5
1/16/2021 12:00:00 AM,2782,Lee,101,8,6,<5
1/23/2021 12:00:00 AM,2783,Lee,73,34,5,<5
1/30/2021 12:00:00 AM,2784,Lee,53,15,<5,<5
2/6/2021 12:00:00 AM,2785,Lee,31,8,<5,<5
2/13/2021 12:00:00 AM,2786,Lee,37,18,<5,<5
2/20/2021 12:00:00 AM,2787,Lee,10,12,<5,<5
2/27/2021 12:00:00 AM,2788,Lee,12,<5,<5,
3/6/2021 12:00:00 AM,2789,Lee,11,<5,<5,<5
3/13/2021 12:00:00 AM,2790,Lee,5,7,<5,<5
3/20/2021 12:00:00 AM,2791,Lee,5,5,<5,
3/27/2021 12:00:00 AM,2792,Lee,6,<5,<5,<5
4/3/2021 12:00:00 AM,2793,Lee,16,<5,<5,
4/10/2021 12:00:00 AM,2794,Lee,5,<5,<5,
4/17/2021 12:00:00 AM,2795,Lee,15,<5,<5,<5
4/24/2021 12:00:00 AM,2796,Lee,7,12,<5,
5/1/2021 12:00:00 AM,2797,Lee,7,8,<5,
5/8/2021 12:00:00 AM,2798,Lee,7,5,<5,<5
5/15/2021 12:00:00 AM,2799,Lee,7,5,<5,<5
5/22/2021 12:00:00 AM,2800,Lee,<5,<5,<5,
5/29/2021 12:00:00 AM,2801,Lee,<5,<5,<5,
6/5/2021 12:00:00 AM,2802,Lee,<5,<5,<5,
6/12/2021 12:00:00 AM,2803,Lee,<5,<5,<5,
6/19/2021 12:00:00 AM,2804,Lee,<5,<5,<5,
6/26/2021 12:00:00 AM,2805,Lee,<5,<5,<5,
7/3/2021 12:00:00 AM,2806,Lee,<5,<5,<5,
7/10/2021 12:00:00 AM,2807,Lee,<5,7,<5,
7/17/2021 12:00:00 AM,2808,Lee,<5,<5,<5,
7/24/2021 12:00:00 AM,2809,Lee,7,8,<5,
7/31/2021 12:00:00 AM,2810,Lee,12,11,<5,
8/7/2021 12:00:00 AM,2811,Lee,21,10,<5,<5
8/14/2021 12:00:00 AM,2812,Lee,33,32,<5,<5
8/21/2021 12:00:00 AM,2813,Lee,26,23,<5,
8/28/2021 12:00:00 AM,2814,Lee,40,10,<5,
9/4/2021 12:00:00 AM,2815,Lee,47,12,<5,<5
9/11/2021 12:00:00 AM,2816,Lee,30,21,<5,<5
9/18/2021 12:00:00 AM,2817,Lee,36,34,<5,<5
9/25/2021 12:00:00 AM,2818,Lee,24,19,<5,
10/2/2021 12:00:00 AM,2819,Lee,17,23,<5,<5
10/9/2021 12:00:00 AM,2820,Lee,21,15,<5,<5
10/16/2021 12:00:00 AM,2821,Lee,10,9,<5,
10/23/2021 12:00:00 AM,2822,Lee,<5,11,<5,<5
10/30/2021 12:00:00 AM,2823,Lee,16,8,<5,
11/6/2021 12:00:00 AM,2824,Lee,8,12,<5,
11/13/2021 12:00:00 AM,2825,Lee,12,11,<5,
11/20/2021 12:00:00 AM,2826,Lee,28,13,<5,<5
11/27/2021 12:00:00 AM,2827,Lee,13,<5,<5,<5
12/4/2021 12:00:00 AM,2828,Lee,15,18,<5,
12/11/2021 12:00:00 AM,2829,Lee,10,13,<5,<5
12/18/2021 12:00:00 AM,2830,Lee,13,13,<5,<5
3/14/2020 12:00:00 AM,2831,Lexington,<5,<5,<5,
3/21/2020 12:00:00 AM,2832,Lexington,17,<5,5,<5
3/28/2020 12:00:00 AM,2833,Lexington,26,<5,8,
4/4/2020 12:00:00 AM,2834,Lexington,65,<5,17,<5
4/11/2020 12:00:00 AM,2835,Lexington,75,<5,13,5
4/18/2020 12:00:00 AM,2836,Lexington,69,<5,11,<5
4/25/2020 12:00:00 AM,2837,Lexington,66,<5,6,<5
5/2/2020 12:00:00 AM,2838,Lexington,85,<5,13,<5
5/9/2020 12:00:00 AM,2839,Lexington,58,<5,7,6
5/16/2020 12:00:00 AM,2840,Lexington,48,<5,<5,6
5/23/2020 12:00:00 AM,2841,Lexington,60,<5,7,<5
5/30/2020 12:00:00 AM,2842,Lexington,91,<5,9,<5
6/6/2020 12:00:00 AM,2843,Lexington,182,<5,<5,<5
6/13/2020 12:00:00 AM,2844,Lexington,331,<5,17,<5
6/20/2020 12:00:00 AM,2845,Lexington,338,<5,11,<5
6/27/2020 12:00:00 AM,2846,Lexington,403,9,22,<5
7/4/2020 12:00:00 AM,2847,Lexington,479,19,25,9
7/11/2020 12:00:00 AM,2848,Lexington,541,7,26,7
7/18/2020 12:00:00 AM,2849,Lexington,668,12,26,16
7/25/2020 12:00:00 AM,2850,Lexington,539,10,31,14
8/1/2020 12:00:00 AM,2851,Lexington,454,23,20,19
8/8/2020 12:00:00 AM,2852,Lexington,308,13,11,5
8/15/2020 12:00:00 AM,2853,Lexington,276,17,12,13
8/22/2020 12:00:00 AM,2854,Lexington,250,12,12,8
8/29/2020 12:00:00 AM,2855,Lexington,274,18,12,8
9/5/2020 12:00:00 AM,2856,Lexington,316,20,5,8
9/12/2020 12:00:00 AM,2857,Lexington,263,30,6,<5
9/19/2020 12:00:00 AM,2858,Lexington,322,44,13,6
9/26/2020 12:00:00 AM,2859,Lexington,365,40,11,5
10/3/2020 12:00:00 AM,2860,Lexington,374,79,15,10
10/10/2020 12:00:00 AM,2861,Lexington,340,56,9,7
10/17/2020 12:00:00 AM,2862,Lexington,316,39,18,10
10/24/2020 12:00:00 AM,2863,Lexington,322,62,12,10
10/31/2020 12:00:00 AM,2864,Lexington,373,84,10,8
11/7/2020 12:00:00 AM,2865,Lexington,411,94,12,6
11/14/2020 12:00:00 AM,2866,Lexington,506,117,13,<5
11/21/2020 12:00:00 AM,2867,Lexington,372,123,11,6
11/28/2020 12:00:00 AM,2868,Lexington,492,130,15,
12/5/2020 12:00:00 AM,2869,Lexington,746,188,21,12
12/12/2020 12:00:00 AM,2870,Lexington,947,204,32,12
12/19/2020 12:00:00 AM,2871,Lexington,1125,253,12,<5
12/26/2020 12:00:00 AM,2872,Lexington,1263,333,28,15
1/2/2021 12:00:00 AM,2873,Lexington,1481,584,29,18
1/9/2021 12:00:00 AM,2874,Lexington,2051,855,43,25
1/16/2021 12:00:00 AM,2875,Lexington,1678,519,31,27
1/23/2021 12:00:00 AM,2876,Lexington,1089,485,21,33
1/30/2021 12:00:00 AM,2877,Lexington,942,354,16,24
2/6/2021 12:00:00 AM,2878,Lexington,782,313,12,13
2/13/2021 12:00:00 AM,2879,Lexington,717,283,18,8
2/20/2021 12:00:00 AM,2880,Lexington,460,205,10,9
2/27/2021 12:00:00 AM,2881,Lexington,393,198,7,6
3/6/2021 12:00:00 AM,2882,Lexington,246,178,12,9
3/13/2021 12:00:00 AM,2883,Lexington,180,169,8,<5
3/20/2021 12:00:00 AM,2884,Lexington,210,175,7,5
3/27/2021 12:00:00 AM,2885,Lexington,202,158,7,6
4/3/2021 12:00:00 AM,2886,Lexington,174,161,<5,<5
4/10/2021 12:00:00 AM,2887,Lexington,166,147,12,<5
4/17/2021 12:00:00 AM,2888,Lexington,226,172,7,<5
4/24/2021 12:00:00 AM,2889,Lexington,156,112,11,<5
5/1/2021 12:00:00 AM,2890,Lexington,105,103,<5,<5
5/8/2021 12:00:00 AM,2891,Lexington,121,86,<5,<5
5/15/2021 12:00:00 AM,2892,Lexington,78,64,5,<5
5/22/2021 12:00:00 AM,2893,Lexington,49,48,<5,<5
5/29/2021 12:00:00 AM,2894,Lexington,73,44,6,<5
6/5/2021 12:00:00 AM,2895,Lexington,41,34,<5,
6/12/2021 12:00:00 AM,2896,Lexington,33,25,<5,
6/19/2021 12:00:00 AM,2897,Lexington,28,30,<5,
6/26/2021 12:00:00 AM,2898,Lexington,26,12,<5,<5
7/3/2021 12:00:00 AM,2899,Lexington,28,34,<5,
7/10/2021 12:00:00 AM,2900,Lexington,100,80,6,<5
7/17/2021 12:00:00 AM,2901,Lexington,122,128,8,
7/24/2021 12:00:00 AM,2902,Lexington,366,221,14,
7/31/2021 12:00:00 AM,2903,Lexington,754,336,38,<5
8/7/2021 12:00:00 AM,2904,Lexington,1195,432,43,5
8/14/2021 12:00:00 AM,2905,Lexington,1342,478,31,20
8/21/2021 12:00:00 AM,2906,Lexington,1609,508,49,24
8/28/2021 12:00:00 AM,2907,Lexington,1826,745,38,35
9/4/2021 12:00:00 AM,2908,Lexington,2040,706,34,28
9/11/2021 12:00:00 AM,2909,Lexington,1694,535,35,26
9/18/2021 12:00:00 AM,2910,Lexington,1262,410,28,22
9/25/2021 12:00:00 AM,2911,Lexington,858,255,23,23
10/2/2021 12:00:00 AM,2912,Lexington,639,204,22,16
10/9/2021 12:00:00 AM,2913,Lexington,493,137,13,10
10/16/2021 12:00:00 AM,2914,Lexington,333,107,14,8
10/23/2021 12:00:00 AM,2915,Lexington,181,86,10,5
10/30/2021 12:00:00 AM,2916,Lexington,192,101,11,<5
11/6/2021 12:00:00 AM,2917,Lexington,183,92,6,<5
11/13/2021 12:00:00 AM,2918,Lexington,159,71,<5,7
11/20/2021 12:00:00 AM,2919,Lexington,209,95,7,<5
11/27/2021 12:00:00 AM,2920,Lexington,226,68,8,<5
12/4/2021 12:00:00 AM,2921,Lexington,282,117,15,<5
12/11/2021 12:00:00 AM,2922,Lexington,305,143,<5,<5
12/18/2021 12:00:00 AM,2923,Lexington,326,164,10,<5
3/28/2020 12:00:00 AM,2924,Marion,<5,<5,<5,
4/4/2020 12:00:00 AM,2925,Marion,,,,<5
4/11/2020 12:00:00 AM,2926,Marion,<5,<5,<5,
4/18/2020 12:00:00 AM,2927,Marion,11,<5,6,<5
4/25/2020 12:00:00 AM,2928,Marion,17,<5,<5,
5/2/2020 12:00:00 AM,2929,Marion,5,<5,<5,<5
5/9/2020 12:00:00 AM,2930,Marion,9,<5,<5,
5/16/2020 12:00:00 AM,2931,Marion,8,<5,<5,<5
5/23/2020 12:00:00 AM,2932,Marion,14,<5,<5,<5
5/30/2020 12:00:00 AM,2933,Marion,5,<5,<5,
6/6/2020 12:00:00 AM,2934,Marion,12,<5,<5,
6/13/2020 12:00:00 AM,2935,Marion,23,<5,7,
6/20/2020 12:00:00 AM,2936,Marion,41,<5,11,<5
6/27/2020 12:00:00 AM,2937,Marion,47,<5,6,<5
7/4/2020 12:00:00 AM,2938,Marion,87,<5,9,<5
7/11/2020 12:00:00 AM,2939,Marion,44,<5,5,<5
7/18/2020 12:00:00 AM,2940,Marion,70,<5,8,<5
7/25/2020 12:00:00 AM,2941,Marion,62,<5,<5,
8/1/2020 12:00:00 AM,2942,Marion,64,<5,7,<5
8/8/2020 12:00:00 AM,2943,Marion,29,<5,<5,
8/15/2020 12:00:00 AM,2944,Marion,31,<5,<5,<5
8/22/2020 12:00:00 AM,2945,Marion,49,<5,<5,<5
8/29/2020 12:00:00 AM,2946,Marion,45,<5,<5,
9/5/2020 12:00:00 AM,2947,Marion,53,<5,6,<5
9/12/2020 12:00:00 AM,2948,Marion,34,<5,5,<5
9/19/2020 12:00:00 AM,2949,Marion,54,6,16,<5
9/26/2020 12:00:00 AM,2950,Marion,34,11,12,<5
10/3/2020 12:00:00 AM,2951,Marion,36,5,7,5
10/10/2020 12:00:00 AM,2952,Marion,58,12,7,<5
10/17/2020 12:00:00 AM,2953,Marion,53,6,5,5
10/24/2020 12:00:00 AM,2954,Marion,53,8,<5,5
10/31/2020 12:00:00 AM,2955,Marion,51,7,<5,<5
11/7/2020 12:00:00 AM,2956,Marion,44,<5,<5,
11/14/2020 12:00:00 AM,2957,Marion,33,<5,<5,<5
11/21/2020 12:00:00 AM,2958,Marion,26,<5,<5,<5
11/28/2020 12:00:00 AM,2959,Marion,38,<5,5,
12/5/2020 12:00:00 AM,2960,Marion,76,7,<5,<5
12/12/2020 12:00:00 AM,2961,Marion,132,8,5,<5
12/19/2020 12:00:00 AM,2962,Marion,154,14,15,<5
12/26/2020 12:00:00 AM,2963,Marion,185,15,8,8
1/2/2021 12:00:00 AM,2964,Marion,183,27,9,8
1/9/2021 12:00:00 AM,2965,Marion,276,38,14,7
1/16/2021 12:00:00 AM,2966,Marion,204,24,<5,7
1/23/2021 12:00:00 AM,2967,Marion,119,15,10,<5
1/30/2021 12:00:00 AM,2968,Marion,102,14,8,<5
2/6/2021 12:00:00 AM,2969,Marion,107,21,<5,5
2/13/2021 12:00:00 AM,2970,Marion,98,21,<5,<5
2/20/2021 12:00:00 AM,2971,Marion,37,6,<5,<5
2/27/2021 12:00:00 AM,2972,Marion,32,11,<5,<5
3/6/2021 12:00:00 AM,2973,Marion,22,<5,<5,
3/13/2021 12:00:00 AM,2974,Marion,29,5,<5,
3/20/2021 12:00:00 AM,2975,Marion,39,9,<5,
3/27/2021 12:00:00 AM,2976,Marion,40,13,6,
4/3/2021 12:00:00 AM,2977,Marion,26,<5,<5,
4/10/2021 12:00:00 AM,2978,Marion,14,5,5,<5
4/17/2021 12:00:00 AM,2979,Marion,21,<5,<5,<5
4/24/2021 12:00:00 AM,2980,Marion,11,<5,<5,<5
5/1/2021 12:00:00 AM,2981,Marion,11,13,<5,
5/8/2021 12:00:00 AM,2982,Marion,6,<5,<5,
5/15/2021 12:00:00 AM,2983,Marion,<5,<5,<5,
5/22/2021 12:00:00 AM,2984,Marion,<5,<5,<5,
5/29/2021 12:00:00 AM,2985,Marion,<5,<5,<5,
6/5/2021 12:00:00 AM,2986,Marion,<5,<5,<5,
6/12/2021 12:00:00 AM,2987,Marion,7,<5,<5,
